ufo_id,location
75953,"Corby (UK/England), United Kingdom"
75955,"Basingstoke (UK/England), United Kingdom"
75977,"Hertfordshire (UK/England), United Kingdom"
75978,"San Pascual (Philippines), Philippines"
76044,"South Kilkenny (Ireland), Ireland"
76065,"Wigan (UK/England), United Kingdom"
76073,"Knutsford (UK/England), United Kingdom"
76339,"Pals (Spain), Spain"
76376,"NSA Souda Bay (Greece), Greece"
76385,"La Ceiba (Honduras), Honduras"
76386,"Louth (UK/England), United Kingdom"
76391,"Doncaster (UK/England), United Kingdom"
76423,"Bolton (UK/England), United Kingdom"
76553,"Lichfield (UK/England), United Kingdom"
76554,"Lichfield (UK/England), United Kingdom"
76700,"Chadwell St Mary (UK/England), United Kingdom"
76760,"Windsor Great Park (Berkshire) (UK/England), United Kingdom"
76895,"Glasgow (UK/Scotland), United Kingdom"
76914,"Atlantic Ocean (USCG Cutter ""Spencer""), Unspecified"
76928,"Munich (Germany), Germany"
76989,"Peten (Guatamala), Guatemala"
77003,"Andros Island (Bahamas), Bahamas"
77007,"Falkirk (UK/Scotland), United Kingdom"
77018,"Fair Oak (UK/England), United Kingdom"
77042,"Shlangen (Germany), Germany"
77045,"Larkhall (UK/Scotland), United Kingdom"
77061,"Dymchurch (UK/England), United Kingdom"
77080,"Regensburg (Germany), Germany"
77104,"Delnice (Croatia), Croatia"
77105,"Stafford (UK/England), United Kingdom"
77157,"Wexford Town (Ireland), Ireland"
77185,"Momoishi (Japan), Japan"
77274,"Sharjah (United Arab Emirates), United Arab Emirates"
77314,"Glasgow (UK/Scotland), United Kingdom"
77353,"Cuiaba (Brazil), Brazil"
77355,"Glasgow (UK/Scotland), United Kingdom"
77379,"San Gennaro Vesuviano (Naples) (Italy), Italy"
77426,"Chechauoene (Morocco), Morocco"
77432,"South Negev Desert (Israel), Israel"
77527,"Annalong (UK/England), United Kingdom"
77581,"Progresso (Yucatan) (Mexico), Mexico"
77622,"Forfar (UK/Scotland), United Kingdom"
77625,"Telford (Shropshire) (UK/England), United Kingdom"
77645,"Corn Wale (UK??), United Kingdom"
77733,"Chiavari (Italy), Italy"
77772,"South Yorkshire (UK/England), United Kingdom"
77782,"Bradford (West Yorkshire) (UK/England), United Kingdom"
77784,"Honiara (Aku Malaita) (Solomon Islands), Solomon Islands"
77847,"Bishop Auckland (UK/England), United Kingdom"
77848,"Frignano (Italy), Italy"
77889,"Barendracht (Netherlands), Netherlands"
77980,"Atlantic Ocean (Brazil), Brazil"
78009,"Almeria (Spain), Spain"
78063,"Okahandja (Namibia), Namibia"
78228,"Andros Island (Bahamas), Bahamas"
78341,"Stomberg (Germany), Germany"
78352,"Iligan City (Philippines), Philippines"
78386,"Northwich (UK/England), United Kingdom"
78438,"Munich (Germany), Germany"
78448,"St. Helens (Merseyside)(UK/England), United Kingdom"
78548,"North AtlanticOcean, Unspecified"
78761,"Stevenage (UK/England), United Kingdom"
78768,"Drouin West (Australia), Australia"
78784,"Rotherham (UK/England), United Kingdom"
78872,"Dargivil (New Zealand), New Zealand"
78881,"Basrah (Iraq), Iraq"
78925,"Tamworth (UK/England), United Kingdom"
78987,"Randburg (Johannesburg) (South Africa), South Africa"
78996,"Trapani (TP) (Italy), Italy"
79001,"Acojeja (Tenerife) (Spain), Spain"
79061,"Chawton (a village) (Hampshire) (UK/England), United Kingdom"
79126,"Mount Lavinia (Sri Lanka), Sri Lanka"
79147,"Genting (Malaysia), Malaysia"
79189,"Reading (UK/England), United Kingdom"
79242,"Seltjarnarnesi (Iceland), Iceland"
79257,"St. Matthew Village (Belize), Belize"
79265,"Valencia (Spain), Spain"
79273,"Salaya (Thailand), Thailand"
79291,"Janakpuri (New Delhi) (India), India"
79307,"Hamriya Town (UAE), United Arab Emirates"
79320,"Dummies Beach (New Zealand), New Zealand"
79364,"Paihia (New Zealand), New Zealand"
79366,"Uplyme (UK/England), United Kingdom"
79380,"Dnepropetrovsk (Ukraine), Ukraine"
79387,"anonymous, Unspecified"
79412,"East London (South Africa), South Africa"
79433,"Madeira (Pretoria) (South Africa), South Africa"
79459,"Rhodes (Sydney) (Australia), Australia"
79485,"Kowloon (Hong Kong) (China), China"
79506,"Conwy (UK/Wales), United Kingdom"
79539,"Port of Spain (Trinidad), Trinidad and Tobago"
79586,"MilanÃ³wek (Poland), Poland"
79598,"Kadena AB (Okinawa) (Japan), Okinawa Japan"
79617,"Ottersberg (Germany), Germany"
79650,"Southport (UK/England), United Kingdom"
79696,"Wirral (Merseyside)(UK/Wales), United Kingdom"
79776,"International Space Station, Unspecified"
79842,"Hunstanton (UK/England), United Kingdom"
79882,"Umkomaas (South Africa), South Africa"
79891,"Forth Estuary (Edinburgh) (UK/Scotland), United Kingdom"
79920,"Pescadero (Los Cerritos Beach) (Baja Sur) (Mexico), Mexico"
79956,"Lincolnshire (UK/England), United Kingdom"
80012,"At Taif (Saudi Arabia), Saudi Arabia"
80022,"Hounslow (UK/England), United Kingdom"
80077,"Valencia (Spain), Spain"
80147,"Chawton (village)(Hampshire) (UK/England), United Kingdom"
80217,"Maryborough (Queensland) (Australia), Australia"
80254,"Doncaster (UK/England), United Kingdom"
80272,"Sundsanvik (Sweden), Orust"
80348,"North Atlantic (inflight sighting), North Atlantic"
80395,"Calarca (Colombia), Colombia"
80403,"Space (NASA broadcast), In orbit"
80457,"Whitchurch (Buckinghamshire) (UK/England), United Kingdom"
80562,"Whitehaven (UK/England), United Kingdom"
80588,"St. Gallen (Switzerland), Switzerland"
80611,"Punta Mita (Mexico), Mexico"
80616,"Colwyn Bay/Llandudno(A55 Llandudno jun.)(between) (UK/Wales), United Kingdom"
80706,"Home Front Compound (India), India"
80738,"UK/England (city unspecified), United Kingdom"
80800,"Düsseldorf (Germany), Germany"
80837,"Axminister (UK/England), United Kingdom"
80952,"Ciudad Ojeda (Venezuela), Venezuela"
80988,"West Drayton (UK/England), United Kingdom"
81011,"Leven (UK/England), United Kingdom"
81041,"Liverpool (Kirkdale) (UK/England), United Kingdom"
81140,"Dom Feliciano (Brazil), Brazil"
81262,"Azua (Dominican Republic), Dominican Republic"
81285,"Larnca (Cyprus), Cyprus"
81292,"Space station video, International Space Station"
81296,"Zadar (Croatia), Croatia"
81310,"Darlington (UK/England), United Kingdom"
81321,"Ferizaj (Kosovo), Kosova"
81341,"Santorini Island (Greece), Greece"
81344,"Luleå (Sweden), Sweden"
81363,"Tønsberg (Norway), Norway"
81549,"Bad Pyrmont (Germany), Germany"
81597,"Rättvik (Sweden), Sweden"
81640,"Mecca (Saudi Arabia), Saudi Arabia"
81647,"Sowerby Bridge (UK/England), United Kingdom"
81703,"Anhem (Netherlands), Netherlands"
81714,"Pazardjik (Bulgaria), Bulgaria"
81770,"Worcester (UK/England), United Kingdom"
81893,"Millom (UK/England), United Kingdom"
81901,"Maceio - AL (Brazil), Brazil"
81951,"Heby (Sweden), Sweden"
81960,"Ibadan (Univ. of Ibadan)  (Nigeria), Nigeria"
82315,"Iraq (classified; military position), Iraq"
82354,"Parkwood in Medway (UK/England), United Kingdom"
82366,"Maasmechelen (Belgium), Belgium"
82413,"Stráž pod Ralskem (Czech Republic), Czech Republic"
82436,"Camelon (UK/Scotland), United Kingdom"
82439,"Jalon (Spain), Spain"
82690,"Koper (Slovenia), Slovenia"
82755,"San Jose de Ocoa (Dominican Republic), Dominican Republic"
82814,"Hull (UK/England), United Kingdom"
82826,"Rotherham (UK/England), United Kingdom"
82834,"Malvern (UK/England), United Kingdom"
82925,"Stourport (UK/England), United Kingdom"
82995,"Kingston upon Hull (UK/England), United Kingdom"
83007,"Riebeeckstad/Welkom (South Africa), South Africa"
83052,"Hereford (UK/England), United Kingdom"
83057,"Accrington (UK/England), United Kingdom"
83150,"Caxi/Luang Prahbang (between; mountain top), Laos"
83151,"Vallenar/La Serena (between), Chile"
83160,"Cape Town Harbour (South Africa), South Africa"
83282,"Malta (Mediterranean Sea), Malta"
83432,"Dubai (U.A.R.), United Arab Emirates"
83488,"Horley (UK/England), United Kingdom"
83525,"Isle of Bute (UK/Scotland), United Kingdom"
83589,"Woodhall Spa (UK/England), United Kingdom"
83603,"Henham (near Stansted Airport) (UK/England), United Kingdom"
83620,"Ackworth (UK/England), United Kingdom"
83659,"Mannheim (Germany), Germany"
83665,"Aubange (Belgium), Belgium"
83690,"Lavrio (Greece), Greece"
84008,"Rocky Mountains (Canada), Canada"
84069,"Kaikoura (New Zealand), New Zealand"
84282,"Swansea (UK/Wales), United Kingdom"
84316,"Barahona (Dominican Republic), Dominican Republic"
84353,"Shropshire (UK/England), United Kingdom"
84377,"Imus (Cavite) (Philippines), Philippines"
84483,"Pohang (South Korea), South Korea"
84567,"Moss (Norway), Norway"
84652,"Belbeis (Egypt), Egypt"
84778,"Bridgend (UK/England), United Kingdom"
84922,"Delaram (Afghanistan), Afghanistan"
84928,"Riverton (New Zealand), New Zealand"
84947,"Epsom (Surrey) (UK/England), United Kingdom"
85067,"Dehradun (Uttar Pradesh) (India), India"
85189,"On TV Sunday night football, USA"
85306,"Kiev (Ukraine), Ukraine"
85336,"Kiev (Ukraine), Ukraine"
85361,"Ljubljana (Slovenia), Slovenia"
85420,"Leicestershire (UK/England), United Kingdom"
85474,"Leamington Spa (UK/England), United Kingdom"
85482,"Mullingar (Ireland), Ireland"
85509,"Seoul (South Korea), South Korea"
85623,"Seoul (South Korea), South Korea"
85653,"Seaton (UK/England), United Kingdom"
85665,"Seoul (South Korea), South Korea"
85692,"Alton (Hampshire) (UK/England), United Kingdom"
85805,"Herefordshire (UK/England), United Kingdom"
85809,"Chandigarh (India), India"
85841,"Mornas A7 Motorway (France), France"
85868,"Glasgow (UK/Scotland), United Kingdom"
85879,"Motherwell (near Glasgow) (UK/Scotland), United Kingdom"
85894,"Bristol (Avon) (UK/England), United Kingdom"
85897,"Atlantic Ocean (in flight), Atlantic Ocean"
86013,"Rotherham (UK/England), United Kingdom"
86068,"Bhubaneswar (India), India"
86103,"Atlantic Ocean (on cruise ship), Atlantic Ocean"
86336,"Neiva - Huila (Colombia), Colombia"
86355,"In flight (between UK and Netherlands), Over ocean between London and Northern Netherlands"
86396,"Omiya (Japan), Japan"
86399,"Yellanhalli-643243 (India), India"
86423,"Vellore (India), India"
86499,"Mexico (offshore waters), Mexico"
86505,"Schwalmtal (Germany), Germany"
86572,"Doncaster (UK/England), United Kingdom"
86645,"Palma (Spain), Spain"
86646,"Worcestershire (UK/England), United Kingdom"
86689,"Warrington (UK/England), United Kingdom"
86738,"Medina (Highway Jerez) (Spain), Spain"
86745,"Alejuela (Costa Rica), Costa Rica"
86751,"El Tanque de La Fortuna (Costa Rica), Costa Rica"
86759,"Jamaica to Canada (in flight), Jamaica"
86780,"In distance from Earth, USA"
86787,"Bradford (West Yorkshire) (UK/England), United Kingdom"
86789,"Bradford (West Yorkshire) (UK/England), United Kingdom"
86805,"Miesau (Germany), Germany"
86806,"Lamprechtshausen (Austria), Austria"
86819,"Morton (Lincolnshire)(UK/England), United Kingdom"
86824,"Kota Kinabalu (Malaysia), Malaysia"
86962,"Chawton (The Village of) (UK/England), United Kingdom"
86970,"Ourinhos (Brazil), Brazil"
86983,"Arvidsjaur (Sweden), Sweden"
86991,"Leven (UK/England), United Kingdom"
87033,"Senatere (Canada), Canada"
87123,"Walferdange (Luxembourge), Luxembourg"
87129,"Burgess Hill (UK/England), United Kingdom"
87140,"Larkhall (UK/Scotland), United Kingdom"
87177,"Rosetta (South Africa), South Africa"
87220,"Rapallo (Italy), Italy"
87279,"Bridlington (E. Riding) (UK/England), United Kingdom"
87319,"Singapore/Borneo (between) (in flight), Singapore"
87321,"Milan (Bergamo; Lake Major) (Italy), Italy"
87413,"Australia (northeast), Australia"
87482,"Venda (South Africa), South Africa"
87515,"Norwich (Norfolk) (UK/England), United Kingdom"
87620,"Caterham (UK/England), United Kingdom"
87698,"Naas (Kildare) (Ireland), Ireland"
87788,"Hertford (UK/England), United Kingdom"
87855,"San Jose (Puerto Vallarta) (Mexico), Mexico"
87879,"Zehdenick (Germany), Germany"
87893,"Boskruin (Johannesburg)( South Africa), South Africa"
87894,"Northcliff (Johannesburg) (South Africa), South Africa"
87914,"Dodaira Mount (Japan), Japan"
87921,"Ramsgate (Kent) (UK/England), United Kingdom"
87945,"Leicestershire (UK/England), United Kingdom"
87946,"Wells Hunstanton (UK/England), United Kingdom"
87959,"Colwyn Bay (UK/England), United Kingdom"
88071,"Mottingham (UK/England), United Kingdom"
88093,"Queentown (close to) (New Zealand), New Zealand"
88104,"Urumchi (China), China"
88171,"Barcelona (Spain), Spain"
88207,"Khabarovsk (Russia; eastern), Russia"
88212,"Worthing (West Sussex) (UK/England), United Kingdom"
88214,"Kalmar (Sweden), Sweden"
88247,"Peterborough (UK/England), United Kingdom"
88266,"Assafora (Portugal), Portugal"
88328,"Wollongong (NSW)(Australia), Australia"
88371,"Cardiff (Vale of Glamorgan)(UK/Wales), United Kingdom"
88418,"Koeklare (Belgium), Belgium"
88433,"Doncaster (UK/England), United Kingdom"
88461,"In flight (unknown location), USA"
88677,"Lincoln (UK/England), United Kingdom"
88721,"Tenerif (Spain), Spain"
88746,"Malapascua Island (Philippines), Philippines"
88751,"Caradon (UK/England), United Kingdom"
88828,"Sheffield (UK/England), United Kingdom"
88865,"Woodford Island (Australia), Australia"
88913,"Morgan's Hill (UK/England), United Kingdom"
88993,"Reading (Berkshire) (UK/England), United Kingdom"
89003,"Mediterranean Sea (in flight), Mediterranean sea."
89101,"Albir (Spain), Spain"
89104,"East London (South Africa), South Africa"
89125,"Swansea (UK/England), United Kingdom"
89164,"Gwent (UK/Wales), United Kingdom"
89172,"Palma de Mallorca (Spain), Spain"
89301,"Nallapadu (near Guntur City) (India), India (south- east)"
89319,"Kengeri Bangalore. type 'emrohit' on google map, India"
89322,"Praia (Santiago), Cape Verde Island"
89358,"Langaroud (Iran), Iran"
89373,"Hull (UK/England), United Kingdom"
89422,"Bongaigaon (Assam) (India), India"
89424,"Afghanistan ((military report)), Afghanistan"
89436,"Olongapo (Philippines), Philippines"
89525,"Baqubah (Iraq), Iraq"
89538,"Colbinstown (Ireland), Ireland"
89601,"Leon (Spain), Spain"
89629,"Kuiper Crater  (Mars), Mars"
89728,"Pevek (Russia), Russia"
89777,"Hamyang (South Korea), South Korea"
89815,"Tamborine Mountain (Australia), Australia"
89964,"Bicester (UK/England), United Kingdom"
90026,"Krvavec Mountain (Slovenia), Slovenia"
90147,"Ferry Reach (Bermuda), Bermuda"
90192,"Zihautinejo (Mexico), Mexico"
90216,"Hastings (UK/England), United Kingdom"
90296,"Heidelberg (80 km south) (South Africa), South Africa"
90303,"Simberi Island (Papua/New Guinea), Papua New Guinea"
90361,"Erskineville (Sydney) (Australia), Australia"
90463,"Schwetzingen (Germany), Germany"
90755,"Sant Pere Pescador (Spain), Spain"
90858,"Rapperswil (Switzerland), Switzerland"
90865,"Prestatyn (UK/England), United Kingdom"
90906,"Corby (UK/England), United Kingdom"
90941,"Gurgaong (India), India"
90963,"Queenbeyan (Austria), Austria"
91149,"Burton on Trent (UK/England), United Kingdom"
91204,"Crikvenica (Croatia), Croatia"
91221,"Ljungsbro (Sweden), Sweden"
91230,"Walsall (UK/England), United Kingdom"
91245,"Barmouth (UK/Wales), United Kingdom"
91378,"Bucharest (Romania), Romania"
91458,"Riebeek Kasteel (South Africa), South-Africa"
91532,"Arouca (Trinidad/Tobago), Trinidad and Tobago"
91542,"Mossel Bay (South Africa), South Africa"
91762,"Samora Correia (Portugal), Portugal"
91764,"Stoke on Trent (UK/England), United Kingdom"
91846,"Kalmar (Sweden), Sweden"
92064,"Sundrland (UK/England), United Kingdom"
92077,"Ibiza (Spain), Spain"
92082,"Maracaibo (outside of) (Venezuela), Venezuela"
92219,"Bermuda (Atlantic Ocean), Bermuda"
92340,"Bucharest (Romania), Romania"
92400,"Paris (40 km from) (France), France"
92413,"Zouk Mikael (Lebanon), Lebanon"
92626,"Fob Shank (Afghanistan), Afghanistan"
92630,"Sweden (Lat.: 67.42381 Long.: 23.35779), Sweden"
92638,"Monte Verde (Costa Rica), Costa Rica"
92731,"Hereford (UK/England), United Kingdom"
92865,"Hanua (Germany), Germany"
92917,"Bongaon (India), India"
92941,"Alfreton (UK/England), United Kingdom"
92942,"Carmarthenshire (UK/England), United Kingdom"
92945,"Dunshaughlin (Navan/Kells) (Ireland), Ireland"
92946,"Glasgow (UK/Scotland), United Kingdom"
92957,"Pwllheli (UK/Wales), United Kingdom"
92974,"Redberth (UK/England), United Kingdom"
92975,"Blessington (Wicklow) (Ireland), Ireland"
92985,"Ferndown-Bournemouth (UK/Wales), United Kingdom"
93014,"Burry Port (UK/Wales), United Kingdom"
93019,"Amanzimtoti (South Africa), South Africa"
93048,"Warton (UK/England), United Kingdom"
93049,"Carmarthen (UK/Wales), United Kingdom"
93103,"Newport (Gwent) (UK/Wales), United Kingdom"
93110,"Iraq (above a U. S. military camp), Iraq"
93111,"Southport (UK/England), United Kingdom"
93155,"Langebaan (South Africa), South Africa"
93196,"Crawley (UK/England), United Kingdom"
93217,"Benfleet (Thames Estuary) (UK/England), United Kingdom"
93279,"Klang (Malaysia), Malaysia"
93288,"Rochdale (Manchester) (UK/England), United Kingdom"
93297,"Warsop (Mansfield) (UK/England), United Kingdom"
93299,"Newcastle upon Tyne (UK/England), United Kingdom"
93392,"Johannesburg (Kempton Park) (Republic of South Africa), South Africa"
93395,"Meath (Ireland), Ireland"
93525,"Glasgow (UK/Scotland), United Kingdom"
93534,"Warminster (UK/England), United Kingdom"
93560,"Tonbridge (UK/England), United Kingdom"
